0 -nan -nan -nan -nan 
3.052 0.0738365 0.0234588 0.069422 0.0728078 
3.053 0.0738081 0.0234608 0.0696287 0.0730125 
3.054 0.0737797 0.0234628 0.0698356 0.0732174 
3.055 0.0737513 0.0234649 0.0700426 0.0734225 
3.056 0.0737229 0.0234669 0.0702499 0.0736278 
3.057 0.0736945 0.0234689 0.0704574 0.0738332 
3.058 0.0736661 0.0234708 0.070665 0.0740388 
3.059 0.0736377 0.0234728 0.0708729 0.0742447 
3.06 0.0736093 0.0234748 0.0710809 0.0744507 
3.061 0.0735809 0.0234767 0.0712891 0.0746569 
3.062 0.0735525 0.0234786 0.0714975 0.0748632 
3.063 0.0735241 0.0234806 0.071706 0.0750698 
3.064 0.0734957 0.0234825 0.0719148 0.0752766 
3.065 0.0734674 0.0234844 0.0721237 0.0754835 
3.066 0.073439 0.0234862 0.0723328 0.0756906 
3.067 0.0734106 0.0234881 0.0725421 0.0758979 
3.068 0.0733822 0.02349 0.0727516 0.0761054 
3.069 0.0733538 0.0234918 0.0729612 0.076313 
3.07 0.0733255 0.0234936 0.0731711 0.0765208 
3.071 0.0732971 0.0234955 0.0733811 0.0767288 
3.072 0.0732687 0.0234973 0.0735913 0.076937 
3.073 0.0732404 0.0234991 0.0738016 0.0771454 
3.074 0.073212 0.0235008 0.0740122 0.0773539 
3.075 0.0731836 0.0235026 0.0742229 0.0775627 
3.076 0.0731553 0.0235044 0.0744338 0.0777715 
3.077 0.0731269 0.0235061 0.0746448 0.0779806 
3.078 0.0730986 0.0235078 0.0748561 0.0781899 
3.079 0.0730702 0.0235096 0.0750675 0.0783993 
3.08 0.0730419 0.0235113 0.075279 0.0786089 
3.081 0.0730135 0.0235129 0.0754908 0.0788186 
3.082 0.0729852 0.0235146 0.0757027 0.0790286 
3.083 0.0729568 0.0235163 0.0759148 0.0792387 
3.084 0.0729285 0.023518 0.0761271 0.0794489 
3.085 0.0729001 0.0235196 0.0763395 0.0796594 
3.086 0.0728718 0.0235212 0.0765521 0.07987 
3.087 0.0728435 0.0235228 0.0767649 0.0800808 
3.088 0.0728151 0.0235245 0.0769778 0.0802917 
3.089 0.0727868 0.023526 0.0771909 0.0805028 
3.09 0.0727585 0.0235276 0.0774042 0.0807141 
3.091 0.0727302 0.0235292 0.0776176 0.0809256 
3.092 0.0727019 0.0235308 0.0778312 0.0811372 
3.093 0.0726735 0.0235323 0.078045 0.081349 
3.094 0.0726452 0.0235338 0.0782589 0.0815609 
3.095 0.0726169 0.0235354 0.078473 0.081773 
3.096 0.0725886 0.0235369 0.0786872 0.0819853 
3.097 0.0725603 0.0235384 0.0789016 0.0821978 
3.098 0.072532 0.0235399 0.0791162 0.0824104 
3.099 0.0725037 0.0235413 0.0793309 0.0826231 
3.1 0.0724754 0.0235428 0.0795458 0.082836 
3.101 0.0724471 0.0235442 0.0797609 0.0830491 
3.102 0.0724188 0.0235457 0.0799761 0.0832624 
3.103 0.0723905 0.0235471 0.0801915 0.0834758 
3.104 0.0723622 0.0235485 0.080407 0.0836893 
3.105 0.072334 0.0235499 0.0806227 0.083903 
3.106 0.0723057 0.0235513 0.0808385 0.0841169 
3.107 0.0722774 0.0235527 0.0810545 0.0843309 
3.108 0.0722491 0.0235541 0.0812707 0.0845451 
3.109 0.0722209 0.0235554 0.081487 0.0847595 
3.11 0.0721926 0.0235568 0.0817034 0.084974 
3.111 0.0721643 0.0235581 0.08192 0.0851886 
3.112 0.0721361 0.0235594 0.0821368 0.0854034 
3.113 0.0721078 0.0235607 0.0823537 0.0856184 
3.114 0.0720796 0.023562 0.0825708 0.0858335 
3.115 0.0720513 0.0235633 0.082788 0.0860488 
3.116 0.0720231 0.0235646 0.0830054 0.0862642 
3.117 0.0719948 0.0235658 0.0832229 0.0864797 
3.118 0.0719666 0.0235671 0.0834406 0.0866955 
3.119 0.0719384 0.0235683 0.0836584 0.0869113 
3.12 0.0719101 0.0235695 0.0838764 0.0871273 
3.121 0.0718819 0.0235707 0.0840945 0.0873435 
3.122 0.0718537 0.0235719 0.0843127 0.0875598 
3.123 0.0718255 0.0235731 0.0845312 0.0877763 
3.124 0.0717973 0.0235743 0.0847497 0.0879929 
3.125 0.071769 0.0235755 0.0849684 0.0882096 
3.126 0.0717408 0.0235766 0.0851873 0.0884265 
3.127 0.0717126 0.0235778 0.0854063 0.0886436 
3.128 0.0716844 0.0235789 0.0856254 0.0888608 
3.129 0.0716562 0.02358 0.0858447 0.0890781 
3.13 0.071628 0.0235812 0.0860641 0.0892956 
3.131 0.0715998 0.0235823 0.0862836 0.0895132 
3.132 0.0715717 0.0235833 0.0865034 0.089731 
3.133 0.0715435 0.0235844 0.0867232 0.0899489 
3.134 0.0715153 0.0235855 0.0869432 0.0901669 
3.135 0.0714871 0.0235865 0.0871633 0.0903851 
3.136 0.071459 0.0235876 0.0873836 0.0906035 
3.137 0.0714308 0.0235886 0.087604 0.0908219 
3.138 0.0714026 0.0235896 0.0878245 0.0910405 
3.139 0.0713745 0.0235906 0.0880452 0.0912593 
3.14 0.0713463 0.0235916 0.088266 0.0914782 
3.141 0.0713182 0.0235926 0.088487 0.0916972 
3.142 0.07129 0.0235936 0.0887081 0.0919163 
3.143 0.0712619 0.0235946 0.0889293 0.0921356 
3.144 0.0712338 0.0235955 0.0891507 0.0923551 
3.145 0.0712056 0.0235965 0.0893722 0.0925746 
3.146 0.0711775 0.0235974 0.0895938 0.0927943 
3.147 0.0711494 0.0235983 0.0898155 0.0930142 
3.148 0.0711213 0.0235992 0.0900374 0.0932342 
3.149 0.0710931 0.0236001 0.0902595 0.0934543 
3.15 0.071065 0.023601 0.0904816 0.0936745 
3.151 0.0710369 0.0236019 0.0907039 0.0938949 
3.152 0.0710088 0.0236027 0.0909263 0.0941154 
3.153 0.0709807 0.0236036 0.0911489 0.094336 
3.154 0.0709526 0.0236044 0.0913716 0.0945568 
3.155 0.0709246 0.0236053 0.0915944 0.0947777 
3.156 0.0708965 0.0236061 0.0918173 0.0949987 
3.157 0.0708684 0.0236069 0.0920404 0.0952198 
3.158 0.0708403 0.0236077 0.0922636 0.0954411 
3.159 0.0708122 0.0236085 0.0924869 0.0956625 
3.16 0.0707842 0.0236093 0.0927104 0.0958841 
3.161 0.0707561 0.02361 0.0929339 0.0961057 
3.162 0.0707281 0.0236108 0.0931576 0.0963275 
3.163 0.0707 0.0236115 0.0933815 0.0965494 
3.164 0.070672 0.0236123 0.0936054 0.0967715 
3.165 0.0706439 0.023613 0.0938295 0.0969936 
3.166 0.0706159 0.0236137 0.0940537 0.0972159 
3.167 0.0705879 0.0236144 0.094278 0.0974383 
3.168 0.0705598 0.0236151 0.0945024 0.0976609 
3.169 0.0705318 0.0236158 0.094727 0.0978835 
3.17 0.0705038 0.0236164 0.0949517 0.0981063 
3.171 0.0704758 0.0236171 0.0951765 0.0983292 
3.172 0.0704478 0.0236177 0.0954014 0.0985522 
3.173 0.0704198 0.0236184 0.0956265 0.0987754 
3.174 0.0703918 0.023619 0.0958516 0.0989987 
3.175 0.0703638 0.0236196 0.0960769 0.099222 
3.176 0.0703358 0.0236202 0.0963023 0.0994456 
3.177 0.0703078 0.0236208 0.0965279 0.0996692 
3.178 0.0702799 0.0236214 0.0967535 0.0998929 
3.179 0.0702519 0.023622 0.0969793 0.100117 
3.18 0.0702239 0.0236225 0.0972051 0.100341 
3.181 0.070196 0.0236231 0.0974311 0.100565 
3.182 0.070168 0.0236236 0.0976572 0.100789 
3.183 0.0701401 0.0236242 0.0978834 0.101013 
3.184 0.0701121 0.0236247 0.0981098 0.101238 
3.185 0.0700842 0.0236252 0.0983362 0.101462 
3.186 0.0700562 0.0236257 0.0985628 0.101687 
3.187 0.0700283 0.0236262 0.0987895 0.101912 
3.188 0.0700004 0.0236267 0.0990162 0.102137 
3.189 0.0699725 0.0236271 0.0992431 0.102362 
3.19 0.0699445 0.0236276 0.0994702 0.102587 
3.191 0.0699166 0.0236281 0.0996973 0.102812 
3.192 0.0698887 0.0236285 0.0999245 0.103038 
3.193 0.0698608 0.0236289 0.100152 0.103263 
3.194 0.069833 0.0236293 0.100379 0.103489 
3.195 0.0698051 0.0236297 0.100607 0.103714 
3.196 0.0697772 0.0236301 0.100835 0.10394 
3.197 0.0697493 0.0236305 0.101062 0.104166 
3.198 0.0697214 0.0236309 0.10129 0.104392 
3.199 0.0696936 0.0236313 0.101518 0.104618 
3.2 0.0696657 0.0236316 0.101746 0.104844 
3.201 0.0696379 0.023632 0.101974 0.105071 
3.202 0.06961 0.0236323 0.102203 0.105297 
3.203 0.0695822 0.0236326 0.102431 0.105524 
3.204 0.0695543 0.023633 0.10266 0.10575 
3.205 0.0695265 0.0236333 0.102888 0.105977 
3.206 0.0694987 0.0236336 0.103117 0.106204 
3.207 0.0694709 0.0236339 0.103346 0.106431 
3.208 0.0694431 0.0236341 0.103575 0.106658 
3.209 0.0694153 0.0236344 0.103804 0.106885 
3.21 0.0693875 0.0236347 0.104033 0.107112 
3.211 0.0693597 0.0236349 0.104262 0.10734 
3.212 0.0693319 0.0236351 0.104492 0.107567 
3.213 0.0693041 0.0236354 0.104721 0.107795 
3.214 0.0692763 0.0236356 0.104951 0.108022 
3.215 0.0692485 0.0236358 0.10518 0.10825 
3.216 0.0692208 0.023636 0.10541 0.108478 
3.217 0.069193 0.0236362 0.10564 0.108706 
3.218 0.0691653 0.0236364 0.10587 0.108934 
3.219 0.0691375 0.0236365 0.1061 0.109162 
3.22 0.0691098 0.0236367 0.10633 0.109391 
3.221 0.069082 0.0236368 0.10656 0.109619 
3.222 0.0690543 0.023637 0.10679 0.109848 
3.223 0.0690266 0.0236371 0.107021 0.110076 
3.224 0.0689989 0.0236372 0.107251 0.110305 
3.225 0.0689712 0.0236373 0.107482 0.110534 
3.226 0.0689435 0.0236374 0.107713 0.110762 
3.227 0.0689158 0.0236375 0.107944 0.110991 
3.228 0.0688881 0.0236376 0.108174 0.11122 
3.229 0.0688604 0.0236377 0.108405 0.11145 
3.23 0.0688327 0.0236377 0.108637 0.111679 
3.231 0.068805 0.0236378 0.108868 0.111908 
3.232 0.0687774 0.0236378 0.109099 0.112138 
3.233 0.0687497 0.0236378 0.10933 0.112367 
3.234 0.068722 0.0236379 0.109562 0.112597 
3.235 0.0686944 0.0236379 0.109793 0.112826 
3.236 0.0686667 0.0236379 0.110025 0.113056 
3.237 0.0686391 0.0236379 0.110257 0.113286 
3.238 0.0686115 0.0236379 0.110488 0.113516 
3.239 0.0685839 0.0236378 0.11072 0.113746 
3.24 0.0685562 0.0236378 0.110952 0.113976 
3.241 0.0685286 0.0236378 0.111184 0.114207 
3.242 0.068501 0.0236377 0.111417 0.114437 
3.243 0.0684734 0.0236376 0.111649 0.114667 
3.244 0.0684458 0.0236376 0.111881 0.114898 
3.245 0.0684183 0.0236375 0.112114 0.115128 
3.246 0.0683907 0.0236374 0.112346 0.115359 
3.247 0.0683631 0.0236373 0.112579 0.11559 
3.248 0.0683355 0.0236372 0.112811 0.115821 
3.249 0.068308 0.0236371 0.113044 0.116052 
3.25 0.0682804 0.0236369 0.113277 0.116283 
3.251 0.0682529 0.0236368 0.11351 0.116514 
3.252 0.0682253 0.0236367 0.113743 0.116745 
3.253 0.0681978 0.0236365 0.113976 0.116976 
3.254 0.0681703 0.0236363 0.114209 0.117208 
3.255 0.0681428 0.0236362 0.114443 0.117439 
3.256 0.0681153 0.023636 0.114676 0.117671 
3.257 0.0680878 0.0236358 0.114909 0.117902 
3.258 0.0680603 0.0236356 0.115143 0.118134 
3.259 0.0680328 0.0236354 0.115376 0.118366 
3.26 0.0680053 0.0236352 0.11561 0.118598 
3.261 0.0679778 0.0236349 0.115844 0.118829 
3.262 0.0679503 0.0236347 0.116078 0.119061 
3.263 0.0679229 0.0236344 0.116312 0.119294 
3.264 0.0678954 0.0236342 0.116546 0.119526 
3.265 0.067868 0.0236339 0.11678 0.119758 
3.266 0.0678405 0.0236336 0.117014 0.11999 
3.267 0.0678131 0.0236334 0.117248 0.120223 
3.268 0.0677857 0.0236331 0.117482 0.120455 
3.269 0.0677582 0.0236328 0.117717 0.120688 
3.27 0.0677308 0.0236325 0.117951 0.12092 
3.271 0.0677034 0.0236321 0.118186 0.121153 
3.272 0.067676 0.0236318 0.11842 0.121386 
3.273 0.0676486 0.0236315 0.118655 0.121619 
3.274 0.0676212 0.0236311 0.11889 0.121852 
3.275 0.0675938 0.0236308 0.119124 0.122085 
3.276 0.0675665 0.0236304 0.119359 0.122318 
3.277 0.0675391 0.02363 0.119594 0.122551 
3.278 0.0675117 0.0236297 0.119829 0.122784 
3.279 0.0674844 0.0236293 0.120064 0.123018 
3.28 0.0674571 0.0236289 0.1203 0.123251 
3.281 0.0674297 0.0236285 0.120535 0.123485 
3.282 0.0674024 0.023628 0.12077 0.123718 
3.283 0.0673751 0.0236276 0.121006 0.123952 
3.284 0.0673477 0.0236272 0.121241 0.124185 
3.285 0.0673204 0.0236267 0.121477 0.124419 
3.286 0.0672931 0.0236263 0.121712 0.124653 
3.287 0.0672658 0.0236258 0.121948 0.124887 
3.288 0.0672386 0.0236254 0.122184 0.125121 
3.289 0.0672113 0.0236249 0.12242 0.125355 
3.29 0.067184 0.0236244 0.122655 0.125589 
3.291 0.0671567 0.0236239 0.122891 0.125823 
3.292 0.0671295 0.0236234 0.123127 0.126057 
3.293 0.0671022 0.0236229 0.123363 0.126292 
3.294 0.067075 0.0236224 0.1236 0.126526 
3.295 0.0670477 0.0236218 0.123836 0.12676 
3.296 0.0670205 0.0236213 0.124072 0.126995 
3.297 0.0669933 0.0236207 0.124308 0.12723 
3.298 0.0669661 0.0236202 0.124545 0.127464 
3.299 0.0669389 0.0236196 0.124781 0.127699 
3.3 0.0669117 0.023619 0.125018 0.127934 
3.301 0.0668845 0.0236185 0.125254 0.128169 
3.302 0.0668573 0.0236179 0.125491 0.128403 
3.303 0.0668301 0.0236173 0.125728 0.128638 
3.304 0.066803 0.0236167 0.125965 0.128873 
3.305 0.0667758 0.0236161 0.126202 0.129109 
3.306 0.0667486 0.0236154 0.126438 0.129344 
3.307 0.0667215 0.0236148 0.126675 0.129579 
3.308 0.0666943 0.0236142 0.126913 0.129814 
3.309 0.0666672 0.0236135 0.12715 0.13005 
3.31 0.0666401 0.0236129 0.127387 0.130285 
3.311 0.066613 0.0236122 0.127624 0.13052 
3.312 0.0665859 0.0236115 0.127861 0.130756 
3.313 0.0665588 0.0236108 0.128099 0.130992 
3.314 0.0665317 0.0236101 0.128336 0.131227 
3.315 0.0665046 0.0236094 0.128574 0.131463 
3.316 0.0664775 0.0236087 0.128811 0.131699 
3.317 0.0664504 0.023608 0.129049 0.131934 
3.318 0.0664234 0.0236073 0.129286 0.13217 
3.319 0.0663963 0.0236066 0.129524 0.132406 
3.32 0.0663693 0.0236058 0.129762 0.132642 
3.321 0.0663422 0.0236051 0.13 0.132878 
3.322 0.0663152 0.0236043 0.130237 0.133114 
3.323 0.0662882 0.0236036 0.130475 0.133351 
3.324 0.0662612 0.0236028 0.130713 0.133587 
3.325 0.0662342 0.023602 0.130951 0.133823 
3.326 0.0662072 0.0236012 0.131189 0.13406 
3.327 0.0661802 0.0236004 0.131428 0.134296 
3.328 0.0661532 0.0235996 0.131666 0.134532 
3.329 0.0661262 0.0235988 0.131904 0.134769 
3.33 0.0660992 0.023598 0.132142 0.135005 
3.331 0.0660723 0.0235972 0.132381 0.135242 
3.332 0.0660453 0.0235963 0.132619 0.135479 
3.333 0.0660184 0.0235955 0.132857 0.135715 
3.334 0.0659914 0.0235946 0.133096 0.135952 
3.335 0.0659645 0.0235938 0.133335 0.136189 
3.336 0.0659376 0.0235929 0.133573 0.136426 
3.337 0.0659107 0.023592 0.133812 0.136663 
3.338 0.0658838 0.0235911 0.134051 0.1369 
3.339 0.0658569 0.0235903 0.134289 0.137137 
3.34 0.06583 0.0235894 0.134528 0.137374 
3.341 0.0658031 0.0235884 0.134767 0.137611 
3.342 0.0657762 0.0235875 0.135006 0.137848 
3.343 0.0657494 0.0235866 0.135245 0.138086 
3.344 0.0657225 0.0235857 0.135484 0.138323 
3.345 0.0656956 0.0235847 0.135723 0.13856 
3.346 0.0656688 0.0235838 0.135962 0.138798 
3.347 0.065642 0.0235828 0.136201 0.139035 
3.348 0.0656151 0.0235819 0.13644 0.139272 
3.349 0.0655883 0.0235809 0.13668 0.13951 
3.35 0.0655615 0.0235799 0.136919 0.139748 
3.351 0.0655347 0.0235789 0.137158 0.139985 
3.352 0.0655079 0.0235779 0.137398 0.140223 
3.353 0.0654811 0.0235769 0.137637 0.140461 
3.354 0.0654544 0.0235759 0.137877 0.140698 
3.355 0.0654276 0.0235749 0.138116 0.140936 
3.356 0.0654008 0.0235739 0.138356 0.141174 
3.357 0.0653741 0.0235729 0.138595 0.141412 
3.358 0.0653473 0.0235718 0.138835 0.14165 
3.359 0.0653206 0.0235708 0.139075 0.141888 
3.36 0.0652939 0.0235697 0.139314 0.142126 
3.361 0.0652672 0.0235686 0.139554 0.142364 
3.362 0.0652405 0.0235676 0.139794 0.142602 
3.363 0.0652138 0.0235665 0.140034 0.14284 
3.364 0.0651871 0.0235654 0.140274 0.143078 
3.365 0.0651604 0.0235643 0.140514 0.143317 
3.366 0.0651337 0.0235632 0.140754 0.143555 
3.367 0.065107 0.0235621 0.140994 0.143793 
3.368 0.0650804 0.023561 0.141234 0.144032 
3.369 0.0650537 0.0235599 0.141474 0.14427 
3.37 0.0650271 0.0235587 0.141714 0.144509 
3.371 0.0650004 0.0235576 0.141954 0.144747 
3.372 0.0649738 0.0235565 0.142195 0.144986 
3.373 0.0649472 0.0235553 0.142435 0.145224 
3.374 0.0649206 0.0235541 0.142675 0.145463 
3.375 0.064894 0.023553 0.142916 0.145701 
3.376 0.0648674 0.0235518 0.143156 0.14594 
3.377 0.0648408 0.0235506 0.143396 0.146179 
3.378 0.0648142 0.0235494 0.143637 0.146418 
3.379 0.0647877 0.0235482 0.143877 0.146657 
3.38 0.0647611 0.023547 0.144118 0.146895 
3.381 0.0647345 0.0235458 0.144358 0.147134 
3.382 0.064708 0.0235446 0.144599 0.147373 
3.383 0.0646815 0.0235434 0.14484 0.147612 
3.384 0.0646549 0.0235421 0.14508 0.147851 
3.385 0.0646284 0.0235409 0.145321 0.14809 
3.386 0.0646019 0.0235396 0.145562 0.148329 
3.387 0.0645754 0.0235384 0.145803 0.148568 
3.388 0.0645489 0.0235371 0.146044 0.148808 
3.389 0.0645224 0.0235359 0.146284 0.149047 
3.39 0.064496 0.0235346 0.146525 0.149286 
3.391 0.0644695 0.0235333 0.146766 0.149525 
3.392 0.064443 0.023532 0.147007 0.149764 
3.393 0.0644166 0.0235307 0.147248 0.150004 
3.394 0.0643902 0.0235294 0.147489 0.150243 
3.395 0.0643637 0.0235281 0.14773 0.150482 
3.396 0.0643373 0.0235268 0.147971 0.150722 
3.397 0.0643109 0.0235254 0.148212 0.150961 
3.398 0.0642845 0.0235241 0.148454 0.151201 
3.399 0.0642581 0.0235228 0.148695 0.15144 
3.4 0.0642317 0.0235214 0.148936 0.15168 
3.401 0.0642053 0.0235201 0.149177 0.151919 
3.402 0.0641789 0.0235187 0.149418 0.152159 
3.403 0.0641526 0.0235173 0.14966 0.152399 
3.404 0.0641262 0.0235159 0.149901 0.152638 
3.405 0.0640999 0.0235146 0.150142 0.152878 
3.406 0.0640736 0.0235132 0.150384 0.153118 
3.407 0.0640472 0.0235118 0.150625 0.153358 
3.408 0.0640209 0.0235104 0.150867 0.153597 
3.409 0.0639946 0.023509 0.151108 0.153837 
3.41 0.0639683 0.0235075 0.15135 0.154077 
3.411 0.063942 0.0235061 0.151591 0.154317 
3.412 0.0639157 0.0235047 0.151833 0.154557 
3.413 0.0638894 0.0235032 0.152074 0.154797 
3.414 0.0638632 0.0235018 0.152316 0.155037 
3.415 0.0638369 0.0235003 0.152558 0.155277 
3.416 0.0638107 0.0234989 0.152799 0.155517 
3.417 0.0637844 0.0234974 0.153041 0.155757 
3.418 0.0637582 0.0234959 0.153283 0.155997 
3.419 0.063732 0.0234945 0.153524 0.156237 
3.42 0.0637058 0.023493 0.153766 0.156477 
3.421 0.0636796 0.0234915 0.154008 0.156717 
3.422 0.0636534 0.02349 0.15425 0.156957 
3.423 0.0636272 0.0234885 0.154492 0.157198 
3.424 0.063601 0.023487 0.154734 0.157438 
3.425 0.0635748 0.0234854 0.154975 0.157678 
3.426 0.0635487 0.0234839 0.155217 0.157918 
3.427 0.0635225 0.0234824 0.155459 0.158159 
3.428 0.0634964 0.0234808 0.155701 0.158399 
3.429 0.0634703 0.0234793 0.155943 0.158639 
3.43 0.0634441 0.0234777 0.156185 0.15888 
3.431 0.063418 0.0234762 0.156427 0.15912 
3.432 0.0633919 0.0234746 0.156669 0.15936 
3.433 0.0633658 0.023473 0.156911 0.159601 
3.434 0.0633397 0.0234714 0.157153 0.159841 
3.435 0.0633137 0.0234699 0.157396 0.160082 
3.436 0.0632876 0.0234683 0.157638 0.160322 
3.437 0.0632615 0.0234667 0.15788 0.160563 
3.438 0.0632355 0.023465 0.158122 0.160803 
3.439 0.0632094 0.0234634 0.158364 0.161044 
3.44 0.0631834 0.0234618 0.158606 0.161284 
3.441 0.0631574 0.0234602 0.158849 0.161525 
3.442 0.0631314 0.0234586 0.159091 0.161766 
3.443 0.0631054 0.0234569 0.159333 0.162006 
3.444 0.0630794 0.0234553 0.159575 0.162247 
3.445 0.0630534 0.0234536 0.159818 0.162488 
3.446 0.0630274 0.023452 0.16006 0.162728 
3.447 0.0630014 0.0234503 0.160302 0.162969 
3.448 0.0629755 0.0234486 0.160545 0.16321 
3.449 0.0629495 0.0234469 0.160787 0.163451 
3.45 0.0629236 0.0234452 0.16103 0.163691 
3.451 0.0628977 0.0234436 0.161272 0.163932 
3.452 0.0628717 0.0234419 0.161514 0.164173 
3.453 0.0628458 0.0234402 0.161757 0.164414 
3.454 0.0628199 0.0234384 0.161999 0.164655 
3.455 0.062794 0.0234367 0.162242 0.164895 
3.456 0.0627681 0.023435 0.162484 0.165136 
3.457 0.0627422 0.0234333 0.162727 0.165377 
3.458 0.0627164 0.0234315 0.162969 0.165618 
3.459 0.0626905 0.0234298 0.163212 0.165859 
3.46 0.0626647 0.023428 0.163454 0.1661 
3.461 0.0626388 0.0234263 0.163697 0.166341 
3.462 0.062613 0.0234245 0.163939 0.166582 
3.463 0.0625872 0.0234228 0.164182 0.166823 
3.464 0.0625614 0.023421 0.164425 0.167064 
3.465 0.0625356 0.0234192 0.164667 0.167305 
3.466 0.0625098 0.0234174 0.16491 0.167546 
3.467 0.062484 0.0234156 0.165152 0.167787 
3.468 0.0624582 0.0234138 0.165395 0.168028 
3.469 0.0624324 0.023412 0.165638 0.168269 
3.47 0.0624067 0.0234102 0.16588 0.16851 
3.471 0.0623809 0.0234084 0.166123 0.168751 
3.472 0.0623552 0.0234066 0.166366 0.168992 
3.473 0.0623295 0.0234047 0.166608 0.169233 
3.474 0.0623037 0.0234029 0.166851 0.169474 
3.475 0.062278 0.0234011 0.167094 0.169716 
3.476 0.0622523 0.0233992 0.167337 0.169957 
3.477 0.0622266 0.0233974 0.167579 0.170198 
3.478 0.062201 0.0233955 0.167822 0.170439 
3.479 0.0621753 0.0233936 0.168065 0.17068 
3.48 0.0621496 0.0233918 0.168308 0.170921 
3.481 0.062124 0.0233899 0.16855 0.171163 
3.482 0.0620983 0.023388 0.168793 0.171404 
3.483 0.0620727 0.0233861 0.169036 0.171645 
3.484 0.0620471 0.0233842 0.169279 0.171886 
3.485 0.0620214 0.0233823 0.169522 0.172128 
3.486 0.0619958 0.0233804 0.169765 0.172369 
3.487 0.0619702 0.0233785 0.170007 0.17261 
3.488 0.0619446 0.0233766 0.17025 0.172851 
3.489 0.0619191 0.0233746 0.170493 0.173093 
3.49 0.0618935 0.0233727 0.170736 0.173334 
3.491 0.0618679 0.0233708 0.170979 0.173575 
3.492 0.0618424 0.0233688 0.171222 0.173816 
3.493 0.0618168 0.0233669 0.171464 0.174058 
3.494 0.0617913 0.0233649 0.171707 0.174299 
3.495 0.0617658 0.0233629 0.17195 0.17454 
3.496 0.0617403 0.023361 0.172193 0.174782 
3.497 0.0617148 0.023359 0.172436 0.175023 
3.498 0.0616893 0.023357 0.172679 0.175264 
3.499 0.0616638 0.023355 0.172922 0.175506 
3.5 0.0616383 0.023353 0.173165 0.175747 
3.501 0.0616128 0.023351 0.173408 0.175988 
3.502 0.0615874 0.023349 0.173651 0.17623 
3.503 0.0615619 0.023347 0.173893 0.176471 
3.504 0.0615365 0.023345 0.174136 0.176712 
3.505 0.0615111 0.023343 0.174379 0.176954 
3.506 0.0614856 0.023341 0.174622 0.177195 
3.507 0.0614602 0.0233389 0.174865 0.177436 
3.508 0.0614348 0.0233369 0.175108 0.177678 
3.509 0.0614094 0.0233349 0.175351 0.177919 
3.51 0.0613841 0.0233328 0.175594 0.178161 
3.511 0.0613587 0.0233308 0.175837 0.178402 
3.512 0.0613333 0.0233287 0.17608 0.178643 
3.513 0.061308 0.0233266 0.176323 0.178885 
3.514 0.0612826 0.0233246 0.176566 0.179126 
3.515 0.0612573 0.0233225 0.176809 0.179368 
3.516 0.061232 0.0233204 0.177052 0.179609 
3.517 0.0612067 0.0233183 0.177295 0.17985 
3.518 0.0611814 0.0233162 0.177538 0.180092 
3.519 0.0611561 0.0233141 0.177781 0.180333 
3.52 0.0611308 0.023312 0.178023 0.180575 
3.521 0.0611055 0.0233099 0.178266 0.180816 
3.522 0.0610802 0.0233078 0.178509 0.181057 
3.523 0.061055 0.0233057 0.178752 0.181299 
3.524 0.0610297 0.0233035 0.178995 0.18154 
3.525 0.0610045 0.0233014 0.179238 0.181782 
3.526 0.0609793 0.0232993 0.179481 0.182023 
3.527 0.0609541 0.0232971 0.179724 0.182264 
3.528 0.0609289 0.023295 0.179967 0.182506 
3.529 0.0609037 0.0232928 0.18021 0.182747 
3.53 0.0608785 0.0232906 0.180453 0.182989 
3.531 0.0608533 0.0232885 0.180696 0.18323 
3.532 0.0608281 0.0232863 0.180939 0.183471 
3.533 0.060803 0.0232841 0.181182 0.183713 
3.534 0.0607778 0.0232819 0.181425 0.183954 
3.535 0.0607527 0.0232798 0.181668 0.184196 
3.536 0.0607275 0.0232776 0.18191 0.184437 
3.537 0.0607024 0.0232754 0.182153 0.184678 
3.538 0.0606773 0.0232732 0.182396 0.18492 
3.539 0.0606522 0.0232709 0.182639 0.185161 
3.54 0.0606271 0.0232687 0.182882 0.185402 
3.541 0.060602 0.0232665 0.183125 0.185644 
3.542 0.060577 0.0232643 0.183368 0.185885 
3.543 0.0605519 0.0232621 0.183611 0.186127 
3.544 0.0605268 0.0232598 0.183854 0.186368 
3.545 0.0605018 0.0232576 0.184097 0.186609 
3.546 0.0604768 0.0232553 0.184339 0.186851 
